Sale Type,SKU,Name,Summer - Sale Price DR,Summer - Sale Price TW,Summer - Sale Price OR,% off list DR,% off list TW,% off list OR
Overstock,WP15CP,Polished Chrome Presto Automatic Waste Kit for Thomas Denby 1.5 Bowl Ceramic Kitchen Sinks,39.99,39.99,,0.0698,0.0698,
Overstock,WP15RC,Regency Copper Presto Automatic Waste Kit for Thomas Denby 1.5 Bowl Ceramic Kitchen Sinks,94.99,94.99,,0.05,0.05,
Overstock,DR3000,Clearwater Stainless Steel Draining Mat with Square Bar for Urban Kitchen Sinks,45.99,45.99,,0.08,0.08,
Overstock,AML10CP,Clearwater Amelio Single Lever Touch-Free Sensor Kitchen Mixer Tap with Pull Out Spray - Polished Chrome,254.99,254.99,,0.0727,0.0727,
Overstock,GR300NK,Butler & Rose Caledonia Cross 400mm Wall Mounted Shower Arm - Nickel,74.99,74.99,,0.0625,0.0625,
Overstock,BLANCO523436,Blanco Subline 500-U 1 Bowl Undermount White Silgranit Composite Kitchen Sink & Waste - 530 x 460mm,599.99,599.99,,0.0769,0.0769,
Overstock,AMBIENCE-WCUNIT-RUSTIC,Harbour Virtue WC Unit - Rustic Oak,184.99,184.99,,0.075,0.075,
Overstock,AMBIENCE-WCUNIT-MGREY,Harbour Virtue WC Unit - Matt Grey,184.99,184.99,,0.075,0.075,
Overstock,TOP20BN,Clearwater Topaz Twin Lever Mono Kitchen Mixer with 'Twist & Spray' Spout and Knurled Handles - Brushed Nickel,204.99,204.99,,0.0682,0.0682,
Overstock,TOP10MB,Clearwater Topaz Twin Lever Mono Kitchen Mixer with 'Twist & Spray' U Spout and Knurled Handles - Matt Black,199.99,199.99,,0.0698,0.0698,
Overstock,TYL-007520-AB,Origins Living Taylor Round Magnifying Mirror 200mm - Aged Brass,84.99,84.99,,0.0116,0.0116,
Overstock,SMT-110130-BB,Origins Living Smith Robe Hook - Brushed Brass,21.99,21.99,,0.0834,0.0834,
Overstock,NBV459,Harbour Curved Countertop Basin - Matt Black,169.99,169.99,,0.0556,0.0556,
Overstock,NU-023,"Drench Core Concealed Thermostatic Valve, Fixed Head & Shower Rail Kit - Matt Black",324.99,324.99,,0.0714,0.0714,
Overstock,IMPWDE18X8,Premiercast Arco 1800mm x 800mm Double Ended Bath (inc leg pack) (Imex Cast),439.99,439.99,,0.0737,0.0737,
Overstock,NTP062,Drench MineralStone 40mm Low Profile Rectangular Shower Tray - 1700 x 760mm,259.99,259.99,,0.0714,0.0714,
Overstock,ELIZ800-500-A,Brenton Sanford Matt Carbon Anthracite Flat Panel Heated Towel Rail - 800 x 500mm,179.99,179.99,179.99,0.0769,0.0769,0.0769
Overstock,TFVIBRAD1-BRASS,The Tap Factory Vibrance Radiator 550H x 590W - Brushed Brass,304.99,304.99,304.99,0.0469,0.0469,0.0469
Overstock,WRFL19590,Harbour Contour Fluted Polished Chrome Glass Wetroom Screen & Support Arm - 900mm,249.99,249.99,,0.0741,0.0741,
Overstock,WGROR180037-KBRAUC01,Terma Rolo Room Vertical or Horizontal Column Radiator - Brass - 1800 x 370mm,429.99,429.99,429.99,0.0402,0.0402,0.0402
Overstock,TRADITIONAL/WS/G,"Butler & Rose Caledonia Cross Wall Outlet, Shower Handset & Hose - Polished Gold",139.99,139.99,,0.0667,0.0667,
Overstock,21025BRZ,Just Taps VOS Single Lever Mini Basin Mixer - Brushed Bronze,164.99,164.99,,0.0571,0.0571,
Overstock,21141BRZ,Just Taps VOS Tumbler Holder - Brushed Bronze,39.99,39.99,,0.0698,0.0698,
Overstock,21809CCBRZ,Just Taps VOS Click Clack Bath Waste - Brushed Bronze,79.99,79.99,,0.0361,0.0361,
Overstock,ALPHA-003,Isla Towel Rail - 450mm,36.99,36.99,,0.075,0.075,
Overstock,BETA-003,(DC) Vellamo Venta Towel Ring,22.99,22.99,,0.08,0.08,
Overstock,DELTA-006,Vellamo Reveal Soap Dish & Holder,22.99,22.99,,0.08,0.08,
Overstock,ATM-MFSRKWO-CP,Vado Atmosphere 5 Function Air-Injection Slide Rail Shower Kit with Integrated Outlet - Chrome,159.99,159.99,,0.0588,0.0588,
Overstock,NU-037,"Drench Core Concealed Thermostatic Valve, Fixed Head & Shower Rail Kit - Gunmetal",369.99,369.99,,0.075,0.075,
Overstock,EASY-15-B,Reginox Elleci Easy 15 Black Spek 1.5 Bowl Granite Composite Inset Kitchen Sink & Waste - 1000 x 500mm,-0.01,219.99,,,0.0435,
Overstock,GUNACC005,Isla Double Towel Rail - Gunmetal,94.99,94.99,,0.05,0.05,
Overstock,DELTA-013,Isla Double Towel Rail - Chrome,74.99,74.99,,0.0625,0.0625,
Overstock,NCG496,Drench Emily Square Wrap Over Quick Release Soft Close Toilet Seat,31.99,31.99,,0.0857,0.0857,
Overstock,CERAMICDRAINERII,Reginox Grooved Ceramic Drainer - 545 x 467mm,-0.01,64.99,,,0.0714,
Overstock,THALIAOUTPACKCHR,Harbour i8 Easy Clean 8mm Chrome Hinged Outward Opening Bath Screen - 1500 x 900mm,294.99,294.99,,0.0781,0.0781,
Overstock,CBX32/,Rangemaster Cubix 1 Bowl Stainless Steel Inset/Undermount Sink & Waste Kit - 360 x 440mm,279.99,279.99,,0.0667,0.0667,
Overstock,28368MB,VOS Modular 2 Outlet Concealed Thermostatic Shower Valve with Shower Handset - Matt Black,664.99,664.99,,0.0764,0.0764,
Overstock,TSC401,Vellamo Modern Toilet Seat Hinge 7.7mm Cover Cap - Matt Black,8.99,8.99,,0.1001,0.1001,
Overstock,KO-003,Drench Koko Tall Basin Mixer Tap - Black,114.99,114.99,,0.0417,0.0417,
Overstock,KO-004,Drench Koko Wall Mounted Basin Mixer Tap - Black,114.99,114.99,,0.0417,0.0417,
Overstock,KO-024,Drench Koko Wall Mounted Basin Mixer Tap - Gunmetal,119.99,119.99,,0.0769,0.0769,
Overstock,KO-033,Drench Koko Tall Basin Mixer Tap - Brushed Bronze,139.99,139.99,,0.0667,0.0667,
Overstock,TVA15101900076,Villeroy & Boch Elements Tender Brushed Gold Soap Dish,69.99,69.99,,0.0667,0.0667,
Overstock,TVW10700100161,Villeroy & Boch Liberty Mini Cloakroom Basin Mixer Tap,184.99,184.99,,0.075,0.075,
Overstock,TVW10400400161,Villeroy & Boch O.novo Cold Start Chrome Basin Mixer Tap,134.99,134.99,,0.069,0.069,
Overstock,GR300G,Butler & Rose Caledonia Cross 400mm Wall Mounted Shower Arm - Polished Gold,74.99,74.99,,0.0625,0.0625,
Overstock,TVS109001UK076,Villeroy & Boch Verve Round 3 Spray Shower Handset - Brushed Gold,94.99,94.99,,0.05,0.05,
Overstock,TVC00000200061,Villeroy & Boch Universal Square Shower Head 250mm - Chrome,209.99,209.99,,0.0667,0.0667,
Overstock,TVC00046300061,Villeroy & Boch Universal Square Combined Wall Outlet & Shower Handset Holder - Chrome,66.99,66.99,,0.0429,0.0429,
Overstock,43735001,Villeroy & Boch Architectura Compact Wall Hung Basin - 500mm,134.99,134.99,,0.069,0.069,
Overstock,43703701,Villeroy & Boch Subway 3.0 Compact 370mm Wall Hung Basin,129.99,129.99,,0.0714,0.0714,
Overstock,TFVTSBB-GREY,The Tap Factory Vibrance Tube Brushed Brass Mono Kitchen Mixer Spray Tap with Blade Grey Spout,169.99,169.99,,0.0556,0.0556,
Overstock,TGETVISIL-KIHE,Terma Vario Vision 3 Axis Thermostatic Corner Valves with Pipe Masking - Left - Heban Black,139.99,139.99,139.99,0.021,0.021,0.021
Overstock,TGETVISIL-KDGR,Terma Vario Vision 3 Axis Thermostatic Corner Valves with Pipe Masking - Left - Modern Grey,139.99,139.99,139.99,0.021,0.021,0.021
Overstock,WTFIN066050-KRGYE8SIMP,Terma Fiona Electric Heated Towel Rail with 300W Heating Element - 660 x 500mm - Sparkling Grey,149.99,149.99,149.99,0.0566,0.0566,0.0566
Overstock,WGVOV163050-KBRASX,Terma Vivo Heated Towel Rail - 1630 x 500mm - Brass,349.99,349.99,349.99,0.0385,0.0385,0.0385
Overstock,WGROR050119-K916UZ01,Terma Rolo Room Single Panel Horizontal Radiator - 500 x 1195mm - White (RAL 9016),404.99,404.99,404.99,0.0403,0.0403,0.0403
Overstock,23771BBR,VOS Modular 2 Outlet Concealed Thermostatic Shower Valve - Brushed Brass,519.99,519.99,,0.0714,0.0714,
Overstock,282014MB,VOS Matt Black Corner Basket with Shelf,59.99,59.99,,0.0769,0.0769,
Overstock,GR167CH,Butler & Rose Caledonia Chrome Soap Dispenser & Holder,52.99,52.99,,0.0364,0.0364,
Overstock,BRALA04,Butler & Rose Alastair Crosshead Pair of Kitchen Bib Taps - Polished Brass,159.99,159.99,,0.0588,0.0588,
Overstock,HBESSMINBM-GM,Harbour Essence Mini Mono Basin Mixer Tap - Gunmetal,84.99,84.99,,0.0556,0.0556,
Overstock,HBESSWMBF-BN,Harbour Essence Wall Mounted Bath Mixer Tap - Brushed Nickel,139.99,139.99,,0.0667,0.0667,
Overstock,HBESSWMBF-GM,Harbour Essence Wall Mounted Bath Mixer Tap - Gunmetal,139.99,139.99,,0.0667,0.0667,
Overstock,HBESSWMBMT-BN,Harbour Essence Wall Mounted Basin Mixer Tap - Brushed Nickel,119.99,119.99,,0.0769,0.0769,
Overstock,HBESSWMBMT-GM,Harbour Essence Wall Mounted Basin Mixer Tap - Gunmetal,119.99,119.99,,0.0769,0.0769,
Overstock,HBESSFSBSM-MB,Harbour Essence Freestanding Bath Shower Mixer - Matt Black,279.99,279.99,,0.0667,0.0667,
Overstock,HBESSFSBSM-BN,Harbour Essence Freestanding Bath Shower Mixer - Brushed Nickel,324.99,324.99,,0.0714,0.0714,
Overstock,HBESSFSBSM-GM,Harbour Essence Freestanding Bath Shower Mixer - Gunmetal,324.99,324.99,,0.0714,0.0714,
Overstock,HBPROSS,Harbour Pro Pull Out Single Lever Mono Kitchen Mixer Tap - Brushed Stainless Steel,74.99,74.99,,0.0625,0.0625,
,BRYCERRH,Butler & Rose Bryn 1.5 Bowl White Ceramic Inset/Undermount Kitchen Sink with Right Hand Main Bowl - 549 x 441mm,,239.99,,,0.0769,
Marketing request - Wow,CTB-CCWHCG,Harbour Concrete 400mm Wall Hung Cloakroom Basin - Concrete Grey,189.99,189.99,,0.05,0.05,
Hero - Good Seller,CTB-SPHCUR5,Drench Sophia Countertop Basin - 500 x 380mm,79.99,79.99,,0.0588,0.0588,
Hero - Good Seller,4107N003-7218,Vellamo Ceramic 1 Bowl Inset Kitchen Sink with Reversible Drainer & Waste Kit - 1010 x 530mm,,174.99,,,0.079,
Hero - Good Seller,BR-CERINSET01,Butler & Rose 1 Bowl Gloss White Ceramic Kitchen Sink with Reversible Drainer - 1010 x 525mm,,184.99,,,0.075,
Marketing request - Wow,hrbr-cncrt-cgrey-bsn-mb-frm,Harbour Concrete 400mm Cloakroom Wall Hung Concrete Grey Basin & Matt Black Frame,269.99,269.99,,0.0357,0.0357,
Hero - Good Seller,PDT-000264,Vellamo Hanbury Professional Kitchen Pull Out Spray Tap - Matt Black,,149.99,,,0.0625,
Marketing request - Wow,hrbr-cncrt-purple-bsn-mb-frm,Harbour Concrete 400mm Cloakroom Wall Hung Periwinkle Purple Basin & Matt Black Frame,269.99,269.99,,0.0357,0.0357,
Marketing request - Wow,hrbr-cncrt-teal-bsn-mb-frm,Harbour Concrete 400mm Cloakroom Wall Hung Atlantic Teal Basin & Matt Black Frame,269.99,269.99,,0.0357,0.0357,
Marketing request - Wow,dr-core-cnc-2vlv-ssh-frlk-knr-bb,"Core Shower Package, 2 Outlet Concealed Valve with Knurled Handles, Spotlight Shower Head & Fluted Slide Rail Kit - Brushed Bras",474.99,474.99,,0.05,0.05,
Marketing request - Wow,dr-core-cnc-2vlv-ssh-frlk-knr-bz,"Core Shower Package, 2 Outlet Concealed Valve with Knurled Handles, Spotlight Shower Head & Fluted Slide Rail Kit - Brushed Bron",474.99,474.99,,0.05,0.05,
Marketing request - Wow,dr-core-cnc-2vlv-ssh-frlk-knr-gm,"Core Shower Package, 2 Outlet Concealed Valve with Knurled Handles, Spotlight Shower Head & Fluted Slide Rail Kit - Gunmetal",474.99,474.99,,0.05,0.05,
Marketing request - Wow,dr-core-cnc-2vlv-ssh-frlk-knr-mb,"Core Shower Package, 2 Outlet Concealed Valve with Knurled Handles, Spotlight Shower Head & Fluted Slide Rail Kit - Matt Black",474.99,474.99,,0.05,0.05,
Marketing request - Wow,dr-core-cnc-2vlv-ssh-frlk-sm-bb,"Core Shower Package, 2 Outlet Concealed Valve with Smooth Handles, Spotlight Shower Head & Fluted Slide Rail Kit - Brushed Brass",474.99,474.99,,0.05,0.05,
Marketing request - Wow,dr-core-cnc-2vlv-ssh-frlk-sm-bz,"Core Shower Package, 2 Outlet Concealed Valve with Smooth Handles, Spotlight Shower Head & Fluted Slide Rail Kit - Brushed Bronz",474.99,474.99,,0.05,0.05,
Hero - Good Seller,VELECL01,Vellamo Eclipse Concealed Pull Out Spray Single Lever Mono Kitchen Mixer Tap - Chrome,,74.99,,,0.0625,
Hero - Good Seller,VELECL02,Vellamo Eclipse Concealed Pull Out Spray Single Lever Mono Kitchen Mixer Tap - Matt Black,,84.99,,,0.0556,
Hero - Good Seller,VELECL03,Vellamo Eclipse Concealed Pull Out Spray Single Lever Mono Kitchen Mixer Tap - Brushed Steel,,84.99,,,0.0556,
Marketing request - Wow,dr-core-cnc-2vlv-ssh-frlk-sm-gm,"Core Shower Package, 2 Outlet Concealed Valve with Smooth Handles, Spotlight Shower Head & Fluted Slide Rail Kit - Gunmetal",474.99,474.99,,0.05,0.05,
Hero - Good Seller,BRCARKT01,Butler & Rose Carlton Traditional Kitchen Bridge Mixer Tap - Lever Handles,,114.99,,,0.0417,
Marketing request - Wow,dr-core-cnc-2vlv-ssh-frlk-sm-mb,"Core Shower Package, 2 Outlet Concealed Valve with Smooth Handles, Spotlight Shower Head & Fluted Slide Rail Kit - Matt Black",474.99,474.99,,0.05,0.05,
Hero - Good Seller,BRALBKT03,Butler & Rose Alba French Classic Mono Kitchen Mixer - Antique Brass,,104.99,,,0.0455,
,BRVICKT03,Butler & Rose Victoria Mono Kitchen Mixer - Antique Copper,,104.99,,,0.0455,
,BRIVY01,Butler & Rose Ivy Twin Lever Mono Kitchen Mixer Tap with Pull-Out Rinse - Chrome,,169.99,,,0.0555,
,BRIVY02,Butler & Rose Ivy Twin Lever Mono Kitchen Mixer Tap with Pull-Out Rinse - Pewter,,174.99,,,0.079,
,BRIVY03,Butler & Rose Ivy Twin Lever Mono Kitchen Mixer Tap with Pull-Out Rinse - Brushed Brass,,174.99,,,0.079,
,BRIVY04,Butler & Rose Ivy Twin Lever Mono Kitchen Mixer Tap with Pull-Out Rinse - Polished Brass,,174.99,,,0.079,
Marketing request - Wow,dr-core-cnc-2vlv-ssh-wshk-knr-bb,"Core Shower Package, 2 Outlet Concealed Valve with Knurled Handles, Spotlight Shower Head & Wall Kit - Brushed Brass",379.99,379.99,,0.05,0.05,
Marketing request - Wow,dr-core-cnc-2vlv-ssh-wshk-knr-bz,"Core Shower Package, 2 Outlet Concealed Valve with Knurled Handles, Spotlight Shower Head & Wall Kit - Brushed Bronze",379.99,379.99,,0.05,0.05,
Marketing request - Wow,dr-core-cnc-2vlv-ssh-wshk-knr-gm,"Core Shower Package, 2 Outlet Concealed Valve with Knurled Handles, Spotlight Shower Head & Wall Kit - Gunmetal",379.99,379.99,,0.05,0.05,
Marketing request - Wow,dr-core-cnc-2vlv-ssh-wshk-knr-mb,"Core Shower Package, 2 Outlet Concealed Valve with Knurled Handles, Spotlight Shower Head & Wall Kit - Matt Black",379.99,379.99,,0.05,0.05,
Marketing request - Wow,dr-core-cnc-2vlv-ssh-wshk-sm-bb,"Core Shower Package, 2 Outlet Concealed Valve with Smooth Handles, Spotlight Shower Head & Wall Kit - Brushed Brass",379.99,379.99,,0.05,0.05,
Marketing request - Wow,dr-core-cnc-2vlv-ssh-wshk-sm-bz,"Core Shower Package, 2 Outlet Concealed Valve with Smooth Handles, Spotlight Shower Head & Wall Kit - Brushed Bronze",379.99,379.99,,0.05,0.05,
Marketing request - Wow,dr-core-cnc-2vlv-ssh-wshk-sm-gm,"Core Shower Package, 2 Outlet Concealed Valve with Smooth Handles, Spotlight Shower Head & Wall Kit - Gunmetal",379.99,379.99,,0.05,0.05,
Marketing request - Wow,dr-core-cnc-2vlv-ssh-wshk-sm-mb,"Core Shower Package, 2 Outlet Concealed Valve with Smooth Handles, Spotlight Shower Head & Wall Kit - Matt Black",379.99,379.99,,0.05,0.05,
Hero - Good Seller,NU-019,Drench Core Exposed Thermostatic Rigid Riser Shower Kit - Chrome,189.99,189.99,,0.05,0.05,
Hero - Good Seller,NU-021,Drench Core Exposed Thermostatic Rigid Riser Shower Kit - Brushed Brass,269.99,269.99,,0.0357,0.0357,
Hero - Big Discount,HBCLA98,Harbour Clarity Exposed Thermostatic Rigid Riser Shower Kit - Matt Black,199.99,199.99,,0.1304,0.0909,
Hero - Good Seller,DREXP01,Drench Exposed Thermostatic Rigid Riser Shower Kit - Brushed Brass,229.99,229.99,,0.08,0.08,
Hero - Good Seller,HBCLA139,Harbour Clarity Cool Touch Exposed Thermostatic Rigid Riser Shower Kit with Round Handset - Matt Black,239.99,239.99,,0.0769,0.0769,
Hero - Good Seller,HBCLA141,Harbour Clarity Cool Touch Exposed Thermostatic Rigid Riser Shower Kit with Round Handset - Chrome,179.99,179.99,,0.0526,0.0526,
,dr-core-1vlv-flu-hd-hnd-knu-brs,Core 1 Outlet Concealed Shower Valve with Knurled Handles & Fluted Shower Head - Brushed Brass,334.99,334.99,,0.0429,0.0429,
,dr-core-1vlv-flu-hd-hnd-knu-brz,Core 1 Outlet Concealed Shower Valve with Knurled Handles & Fluted Shower Head - Brushed Bronze,334.99,334.99,,0.0429,0.0429,
,dr-core-1vlv-flu-hd-hnd-knu-chr,Core 1 Outlet Concealed Shower Valve with Knurled Handles & Fluted Shower Head - Chrome,304.99,304.99,,0.0469,0.0469,
,dr-core-1vlv-flu-hd-hnd-knu-gmt,Core 1 Outlet Concealed Shower Valve with Knurled Handles & Fluted Shower Head - Gunmetal,334.99,334.99,,0.0429,0.0429,
,dr-core-1vlv-flu-hd-hnd-knu-mbk,Core 1 Outlet Concealed Shower Valve with Knurled Handles & Fluted Shower Head - Matt Black,314.99,314.99,,0.0455,0.0455,
,dr-core-1vlv-flu-hd-hnd-smo-brs,Core 1 Outlet Concealed Shower Valve with Smooth Handles & Fluted Shower Head - Brushed Brass,334.99,334.99,,0.0429,0.0429,
,dr-core-1vlv-flu-hd-hnd-smo-brz,Core 1 Outlet Concealed Shower Valve with Smooth Handles & Fluted Shower Head - Brushed Bronze,334.99,334.99,,0.0429,0.0429,
,dr-core-1vlv-flu-hd-hnd-smo-chr,Core 1 Outlet Concealed Shower Valve with Smooth Handles & Fluted Shower Head - Chrome,304.99,304.99,,0.0469,0.0469,
,dr-core-1vlv-flu-hd-hnd-smo-gmt,Core 1 Outlet Concealed Shower Valve with Smooth Handles & Fluted Shower Head - Gunmetal,334.99,334.99,,0.0429,0.0429,
,dr-core-1vlv-flu-hd-hnd-smo-mbk,Core 1 Outlet Concealed Shower Valve with Smooth Handles & Fluted Shower Head - Matt Black,314.99,314.99,,0.0455,0.0455,
,dr-core-1vlv-sld-flu-hnd-knu-brs,Core 1 Outlet Concealed Shower Valve with Knurled Handles & Slide Rail Kit with Fluted Handset - Brushed Brass,344.99,344.99,,0.0417,0.0417,
,dr-core-1vlv-sld-flu-hnd-knu-brz,Core 1 Outlet Concealed Shower Valve with Knurled Handles & Slide Rail Kit with Fluted Handset - Brushed Bronze,344.99,344.99,,0.0417,0.0417,
,dr-core-1vlv-sld-flu-hnd-knu-chr,Core 1 Outlet Concealed Shower Valve with Knurled Handles & Slide Rail Kit with Fluted Handset - Chrome,314.99,314.99,,0.0455,0.0455,
,dr-core-1vlv-sld-flu-hnd-knu-gmt,Core 1 Outlet Concealed Shower Valve with Knurled Handles & Slide Rail Kit with Fluted Handset - Gunmetal,344.99,344.99,,0.0417,0.0417,
,dr-core-1vlv-sld-flu-hnd-knu-mbk,Core 1 Outlet Concealed Shower Valve with Knurled Handles & Slide Rail Kit with Fluted Handset - Matt Black,314.99,314.99,,0.0455,0.0455,
,dr-core-1vlv-sld-flu-hnd-smo-brs,Core 1 Outlet Concealed Shower Valve with Smooth Handles & Slide Rail Kit with Fluted Handset - Brushed Brass,344.99,344.99,,0.0417,0.0417,
,dr-core-1vlv-sld-flu-hnd-smo-brz,Core 1 Outlet Concealed Shower Valve with Smooth Handles & Slide Rail Kit with Fluted Handset - Brushed Bronze,344.99,344.99,,0.0417,0.0417,
,dr-core-1vlv-sld-flu-hnd-smo-chr,Core 1 Outlet Concealed Shower Valve with Smooth Handles & Slide Rail Kit with Fluted Handset - Chrome,314.99,314.99,,0.0455,0.0455,
,dr-core-1vlv-sld-flu-hnd-smo-gmt,Core 1 Outlet Concealed Shower Valve with Smooth Handles & Slide Rail Kit with Fluted Handset - Gunmetal,344.99,344.99,,0.0417,0.0417,
,dr-core-1vlv-sld-flu-hnd-smo-mbk,Core 1 Outlet Concealed Shower Valve with Smooth Handles & Slide Rail Kit with Fluted Handset - Matt Black,314.99,314.99,,0.0455,0.0455,
,dr-core-1vlv-smo-hd-hnd-knu-brs,Core 1 Outlet Concealed Shower Valve with Knurled Handles & Round Smooth Head - Brushed Brass,279.99,279.99,,0.0345,0.0345,
,dr-core-1vlv-smo-hd-hnd-knu-brz,Core 1 Outlet Concealed Shower Valve with Knurled Handles & Round Smooth Head - Brushed Bronze,279.99,279.99,,0.0345,0.0345,
,dr-core-1vlv-smo-hd-hnd-knu-chr,Core 1 Outlet Concealed Shower Valve with Knurled Handles & Round Smooth Head - Chrome,259.99,259.99,,0.037,0.037,
,dr-core-1vlv-smo-hd-hnd-knu-gmt,Core 1 Outlet Concealed Shower Valve with Knurled Handles & Round Smooth Head - Gunmetal,279.99,279.99,,0.0345,0.0345,
,dr-core-1vlv-smo-hd-hnd-knu-mbk,Core 1 Outlet Concealed Shower Valve with Knurled Handles & Round Smooth Head - Matt Black,269.99,269.99,,0.0357,0.0357,
,dr-core-1vlv-smo-hd-hnd-smo-brs,Core 1 Outlet Concealed Shower Valve with Smooth Handles & Round Smooth Head - Brushed Brass,279.99,279.99,,0.0345,0.0345,
,dr-core-1vlv-smo-hd-hnd-smo-brz,Core 1 Outlet Concealed Shower Valve with Smooth Handles & Round Smooth Head - Brushed Bronze,279.99,279.99,,0.0345,0.0345,
,dr-core-1vlv-smo-hd-hnd-smo-chr,Core 1 Outlet Concealed Shower Valve with Smooth Handles & Round Smooth Head - Chrome,259.99,259.99,,0.037,0.037,
,dr-core-1vlv-smo-hd-hnd-smo-gmt,Core 1 Outlet Concealed Shower Valve with Smooth Handles & Round Smooth Head - Gunmetal,279.99,279.99,,0.0345,0.0345,
,dr-core-1vlv-smo-hd-hnd-smo-mbk,Core 1 Outlet Concealed Shower Valve with Smooth Handles & Round Smooth Head - Matt Black,269.99,269.99,,0.0357,0.0357,
,dr-core-1vlv-spthead-hnd-knu-brs,Core 1 Outlet Concealed Shower Valve with Knurled Handles & Fluted Spotlight Head - Brushed Brass,334.99,334.99,,0.0429,0.0429,
,dr-core-1vlv-spthead-hnd-knu-brz,Core 1 Outlet Concealed Shower Valve with Knurled Handles & Fluted Spotlight Head - Brushed Bronze,334.99,334.99,,0.0429,0.0429,
,dr-core-1vlv-spthead-hnd-knu-gmt,Core 1 Outlet Concealed Shower Valve with Knurled Handles & Fluted Spotlight Head - Gunmetal,334.99,334.99,,0.0429,0.0429,
,dr-core-1vlv-spthead-hnd-knu-mbk,Core 1 Outlet Concealed Shower Valve with Knurled Handles & Fluted Spotlight Head - Matt Black,334.99,334.99,,0.0429,0.0429,
,dr-core-1vlv-spthead-hnd-smo-brs,Core 1 Outlet Concealed Shower Valve with Smooth Handles & Fluted Spotlight Head - Brushed Brass,334.99,334.99,,0.0429,0.0429,
,dr-core-1vlv-spthead-hnd-smo-brz,Core 1 Outlet Concealed Shower Valve with Smooth Handles & Fluted Spotlight Head - Brushed Bronze,334.99,334.99,,0.0429,0.0429,
,dr-core-1vlv-spthead-hnd-smo-gmt,Core 1 Outlet Concealed Shower Valve with Smooth Handles & Fluted Spotlight Head - Gunmetal,334.99,334.99,,0.0429,0.0429,
,dr-core-1vlv-spthead-hnd-smo-mbk,Core 1 Outlet Concealed Shower Valve with Smooth Handles & Fluted Spotlight Head - Matt Black,334.99,334.99,,0.0429,0.0429,
,dr-core-2vlv-m-sh-hd-mrlk-fl-bb,"Core Shower Package, 2 Outlet Manual Valve, Fluted Shower Head & Microphone Slide Rail Kit - Brushed Brass",474.99,474.99,,0.05,0.05,
,dr-core-2vlv-m-sh-hd-mrlk-fl-bz,"Core Shower Package, 2 Outlet Manual Valve, Fluted Shower Head & Microphone Slide Rail Kit - Brushed Bronze",474.99,474.99,,0.05,0.05,
